,Name,Sex,Year,Last_Status,VT_BW
34728,Maltese,4,18.0,2,3.1
34729,Maltese,4,18.0,2,3.0
34730,Maltese,4,18.0,2,3.07
34731,Maltese,4,18.0,2,2.77
34732,Mixed,3,11.0,0,15.0
34733,Chihuahua,3,6.0,0,2.27
34734,Maltese,2,0.0,0,1.62
34735,Maltese,2,2.0,0,1.79
34736,Maltese,2,3.0,0,2.0
34737,Maltese,2,6.0,0,1.7
34738,Yorkshire Terrier,4,10.0,0,4.15
34739,Yorkshire Terrier,4,11.0,0,4.63
34740,Cocker Spaniel,3,8.0,2,15.5
34741,Maltese,3,6.0,0,4.5
34742,Maltese,3,6.0,0,4.3
34743,Maltese,3,6.0,0,4.05
34744,Maltese,3,6.0,0,4.09
34745,Maltese,2,4.0,2,2.2
34746,Maltese,2,4.0,2,2.29
34747,Maltese,2,6.0,2,1.7
34748,Maltese,2,6.0,2,2.0
34749,Maltese,2,6.0,2,2.0
34750,Maltese,2,6.0,2,1.8
34751,Maltese,2,6.0,2,1.74
34752,Maltese,1,5.0,0,5.0
34753,Maltese,1,5.0,0,4.96
34754,Maltese,1,5.0,0,4.71
34755,Maltese,1,5.0,0,4.59
34756,Maltese,1,5.0,0,4.94
34761,Cocker Spaniel,4,2.0,2,11.3
34762,Cocker Spaniel,4,2.0,2,10.68
34763,Cocker Spaniel,4,2.0,2,10.19
34764,Cocker Spaniel,4,2.0,2,10.6
34765,Cocker Spaniel,4,2.0,2,10.19
34766,Cocker Spaniel,4,2.0,2,10.57
34767,Cocker Spaniel,4,2.0,2,11.1
34768,Cocker Spaniel,4,2.0,2,10.1
34769,Cocker Spaniel,4,2.0,2,11.0
34770,Cocker Spaniel,4,2.0,2,10.5
34771,Cocker Spaniel,4,3.0,2,10.39
34772,Cocker Spaniel,4,3.0,2,10.89
34773,Cocker Spaniel,4,3.0,2,11.19
34774,Cocker Spaniel,4,3.0,2,11.0
34775,Cocker Spaniel,4,3.0,2,11.0
34776,Cocker Spaniel,4,4.0,2,9.69
34777,Cocker Spaniel,4,4.0,2,9.0
34778,Cocker Spaniel,4,4.0,2,9.5
34780,Chihuahua,2,6.0,0,2.88
34781,Poodle,2,0.0,0,0.8
34782,Poodle,2,0.0,0,0.81
34783,Mixed,1,0.0,0,1.2
34784,Mixed,1,0.0,0,1.2
34785,Mixed,1,0.0,0,1.1
34786,Mixed,1,0.0,0,1.36
34787,Mixed,1,0.0,0,2.29
34788,Bichon Frise,3,0.0,0,2.05
34789,Bichon Frise,3,0.0,0,2.5
34790,Bichon Frise,3,0.0,0,2.59
34791,Bichon Frise,3,0.0,0,2.94
34792,Bichon Frise,3,0.0,0,3.59
34793,Bichon Frise,3,0.0,0,3.79
34794,Bichon Frise,3,0.0,0,4.8
34795,Bichon Frise,3,1.0,0,6.88
34796,Bichon Frise,3,1.0,0,7.5
34797,Bichon Frise,3,3.0,0,9.4
34798,Shih Tzu,4,12.0,0,6.07
34799,Shih Tzu,4,12.0,0,6.03
34800,Yorkshire Terrier,3,2.0,0,5.32
34801,Poodle,2,8.0,0,2.79
34802,Yorkshire Terrier,4,10.0,0,4.01
34803,Maltese,2,0.0,0,0.66
34804,Maltese,2,0.0,0,0.81
34805,Maltese,2,0.0,0,1.22
34806,Maltese,2,0.0,0,2.9
34807,Maltese,2,2.0,0,3.79
34808,Maltese,2,2.0,0,4.0
34809,Cocker Spaniel,4,6.0,0,10.0
34810,Shih Tzu,3,0.0,0,1.58
34811,Shih Tzu,3,0.0,0,1.94
34812,Shih Tzu,3,0.0,0,2.59
34813,Shih Tzu,3,0.0,0,2.9
34814,Shih Tzu,3,0.0,0,3.53
34815,Shih Tzu,3,0.0,0,4.09
34816,Shih Tzu,3,0.0,0,4.59
34817,Shih Tzu,3,0.0,0,6.5
34818,Shih Tzu,3,1.0,0,6.03
34819,Shih Tzu,3,1.0,0,6.03
34820,Shih Tzu,3,1.0,0,5.8
34821,Shih Tzu,3,1.0,0,6.09
34822,Shih Tzu,3,2.0,0,6.0
34823,Shih Tzu,3,2.0,0,6.6
34824,Shih Tzu,3,3.0,0,6.3
34825,Shih Tzu,3,3.0,0,6.4
34826,Shih Tzu,3,4.0,0,6.3
34827,Shih Tzu,3,5.0,0,6.3
34828,Shih Tzu,3,6.0,0,7.0
34829,Shih Tzu,2,3.0,0,4.19
34830,Maltese,4,13.0,2,1.5
34831,Maltese,4,13.0,2,1.46
34833,Yorkshire Terrier,3,12.0,0,2.35
34834,Poodle,2,4.0,0,4.76
34835,Poodle,2,4.0,0,4.5
34836,Poodle,2,4.0,0,4.4
34837,Poodle,2,4.0,0,4.38
34838,Poodle,2,4.0,0,4.44
34839,Poodle,2,6.0,0,5.1
34840,Poodle,2,7.0,0,5.2
34841,Poodle,2,7.0,0,5.4
34842,Poodle,2,10.0,0,6.0
34843,Poodle,2,10.0,0,6.2
34844,Poodle,2,10.0,0,6.2
34845,Shih Tzu,2,2.0,0,4.69
34846,Shih Tzu,2,3.0,0,4.96
34847,Shih Tzu,2,3.0,0,5.0
34848,Dachshund,3,3.0,0,6.0
34849,Miniature Pinscher,1,14.0,0,3.5
34850,Mixed,3,6.0,0,9.15
34851,Mixed,2,5.0,0,6.07
34852,Maltese,2,0.0,0,1.62
34853,Mixed,2,7.0,0,4.5
34854,Golden Retriever,3,6.0,0,49.0
34855,Golden Retriever,3,6.0,0,46.0
34856,Golden Retriever,3,6.0,0,47.0
34857,Maltese,3,3.0,0,3.98
34858,Maltese,3,4.0,0,1.63
34859,Maltese,3,4.0,0,1.74
34860,Maltese,3,4.0,0,1.65
34861,Maltese,3,4.0,0,1.6
34862,Maltese,3,4.0,0,1.62
34863,Maltese,3,4.0,0,1.82
34864,Maltese,1,0.0,0,1.2
34865,Cocker Spaniel,3,8.0,0,9.53
34866,Cocker Spaniel,3,8.0,0,10.14
34867,Cocker Spaniel,3,8.0,0,9.53
34868,Poodle,2,6.0,0,3.29
34869,Poodle,2,6.0,0,3.35
34870,Maltese,1,9.0,2,5.09
34871,Maltese,1,9.0,2,4.3
34872,Maltese,1,9.0,2,4.26
34873,Maltese,1,9.0,2,4.73
34874,Maltese,1,9.0,2,5.9
34875,Maltese,1,9.0,2,0.0
34876,Maltese,1,9.0,2,6.4
34877,Maltese,1,9.0,2,6.0
34878,Maltese,1,9.0,2,6.19
34879,Maltese,1,9.0,2,6.19
34880,Maltese,1,10.0,2,5.0
34881,Maltese,1,10.0,2,5.38
34882,Maltese,1,11.0,2,4.69
34883,Maltese,1,11.0,2,4.69
34884,Maltese,1,11.0,2,4.59
34885,Maltese,1,11.0,2,4.69
34886,Maltese,1,11.0,2,4.48
34887,Maltese,1,11.0,2,5.5
34888,Maltese,1,11.0,2,5.3
34889,Maltese,1,11.0,2,5.2
34890,Maltese,1,11.0,2,4.7
34891,Maltese,1,12.0,2,4.5
34892,Maltese,1,12.0,2,4.3
34893,Maltese,1,12.0,2,4.3
34894,Maltese,1,12.0,2,4.4
34895,Maltese,1,13.0,2,4.0
34896,Maltese,1,13.0,2,4.0
34897,Maltese,1,13.0,2,3.9
34898,Maltese,1,14.0,2,4.3
34899,Maltese,1,14.0,2,4.49
34900,Maltese,1,14.0,2,5.0
34901,Maltese,1,14.0,2,5.2
34902,Maltese,1,14.0,2,5.14
34903,Maltese,1,14.0,2,5.2
34904,Maltese,1,14.0,2,4.7
34905,Maltese,1,14.0,2,4.48
34906,Maltese,1,15.0,2,4.3
34907,Pekingese,4,10.0,0,4.8
34908,Pekingese,4,10.0,0,4.69
34909,Pekingese,4,13.0,0,4.6
34910,Pekingese,4,13.0,0,4.3
34911,Pekingese,4,13.0,0,4.6
34912,Pekingese,4,14.0,0,4.7
34913,Pekingese,4,14.0,0,4.4
34914,Pekingese,4,15.0,0,4.2
34915,Pekingese,4,15.0,0,3.9
34916,Pekingese,4,15.0,0,3.2
34917,Pekingese,4,15.0,0,3.26
34918,Pekingese,4,15.0,0,3.4
34919,Mixed,3,12.0,2,5.4
34920,Mixed,3,12.0,2,5.9
34921,Mixed,3,12.0,2,6.38
34922,Mixed,3,13.0,2,5.9
34923,Maltese,3,8.0,0,2.55
34924,Shih Tzu,2,8.0,2,5.09
34925,Shih Tzu,2,8.0,2,5.23
34926,Shih Tzu,2,10.0,2,5.5
34927,Maltese,1,0.0,0,0.66
34929,Maltese,3,7.0,2,5.59
34930,Maltese,3,7.0,2,5.51
34931,Maltese,3,7.0,2,5.69
34932,Maltese,3,7.0,2,5.5
34933,Maltese,3,7.0,2,5.5
34934,Maltese,3,7.0,2,5.59
34935,Maltese,3,7.0,2,5.69
34936,Maltese,3,7.0,2,5.4
34937,Maltese,3,7.0,2,5.21
34938,Maltese,3,7.0,2,5.67
34939,Maltese,3,8.0,2,5.82
34940,Maltese,3,8.0,2,5.63
34941,Maltese,3,8.0,2,5.8
34942,Maltese,3,8.0,2,5.86
34943,Maltese,3,8.0,2,5.61
34944,Maltese,3,9.0,2,5.59
34945,Maltese,3,9.0,2,5.8
34946,Maltese,3,9.0,2,5.9
34947,Maltese,3,9.0,2,6.0
34948,Maltese,3,9.0,2,5.3
34949,Maltese,3,9.0,2,5.2
34950,Maltese,3,9.0,2,5.5
34951,Maltese,3,9.0,2,5.5
34952,Maltese,3,10.0,2,5.8
34953,Maltese,3,10.0,2,5.4
34954,Maltese,3,10.0,2,6.0
34955,Maltese,3,10.0,2,5.8
34956,Maltese,3,10.0,2,5.3
34957,Maltese,3,10.0,2,5.4
34958,Maltese,3,10.0,2,5.2
34959,Maltese,3,10.0,2,5.0
34960,Maltese,3,10.0,2,5.38
34961,Maltese,3,10.0,2,5.4
34962,Maltese,3,10.0,2,5.3
34963,Maltese,3,10.0,2,5.6
34964,Maltese,3,10.0,2,5.76
34965,Maltese,3,10.0,2,5.6
34966,Maltese,3,10.0,2,5.8
34967,Maltese,3,10.0,2,5.8
34968,Maltese,3,10.0,2,5.89
34969,Maltese,3,10.0,2,5.8
34970,Maltese,3,10.0,2,5.8
34971,Maltese,3,11.0,2,5.9
34972,Maltese,3,11.0,2,5.6
34973,Maltese,3,11.0,2,6.1
34974,Maltese,3,11.0,2,6.0
34975,Maltese,3,11.0,2,6.0
34976,Maltese,3,11.0,2,5.9
34977,Maltese,3,11.0,2,5.8
34978,Maltese,3,11.0,2,5.9
34979,Maltese,3,12.0,2,6.0
34980,Maltese,3,12.0,2,6.0
34981,Maltese,3,12.0,2,5.9
34982,Maltese,3,12.0,2,6.0
34983,Maltese,3,12.0,2,6.16
34984,Maltese,3,12.0,2,6.0
34985,Maltese,3,12.0,2,6.0
34986,Maltese,3,12.0,2,6.0
34987,Maltese,3,13.0,2,5.9
34988,Maltese,3,13.0,2,6.0
34989,Maltese,3,13.0,2,6.2
34990,Maltese,3,13.0,2,6.2
34991,Maltese,3,13.0,2,6.2
34992,Maltese,3,13.0,2,6.15
34993,Maltese,3,13.0,2,6.0
34994,Maltese,3,13.0,2,6.1
34995,Maltese,3,13.0,2,6.2
34996,Maltese,3,13.0,2,5.9
34997,Maltese,3,13.0,2,5.96
34998,Mixed,1,0.0,0,3.31
34999,Dachshund,4,8.0,0,6.17
35000,Dachshund,4,8.0,0,5.96
35001,Pomeranian,4,0.0,0,2.7
35002,Pomeranian,4,0.0,0,2.59
35003,Pomeranian,4,0.0,0,2.57
35004,Pomeranian,4,0.0,0,0.0
35005,Pomeranian,4,0.0,0,2.5
35006,Pomeranian,4,1.0,0,2.44
35007,Pomeranian,2,3.0,0,5.8
35008,Mixed,3,10.0,2,8.3
35009,Mixed,3,10.0,2,8.0
35010,Mixed,3,10.0,2,6.94
35011,Mixed,3,10.0,2,7.3
35012,Mixed,2,10.0,2,4.32
35018,Poodle,2,4.0,0,5.13
35019,Poodle,2,4.0,0,5.0
35020,Poodle,2,4.0,0,5.17
35021,Poodle,2,4.0,0,5.01
35022,Poodle,2,4.0,0,4.8
35023,Poodle,2,5.0,0,5.05
35024,Poodle,2,6.0,0,5.05
35025,Poodle,2,6.0,0,4.8
35026,Poodle,2,6.0,0,5.0
35027,Poodle,2,7.0,0,5.1
35028,Pomeranian,1,0.0,0,1.72
35029,Pomeranian,1,0.0,0,1.84
35030,Pomeranian,1,0.0,0,1.87
35031,Pomeranian,1,1.0,0,2.61
35032,Yorkshire Terrier,3,8.0,2,9.0
35033,Yorkshire Terrier,3,8.0,2,8.88
35034,Yorkshire Terrier,3,8.0,2,9.15
35035,Yorkshire Terrier,3,8.0,2,9.22
35036,Yorkshire Terrier,3,8.0,2,8.89
35037,Yorkshire Terrier,3,8.0,2,8.57
35038,Yorkshire Terrier,3,9.0,2,9.0
35039,Yorkshire Terrier,3,10.0,2,7.3
35040,Yorkshire Terrier,3,10.0,2,7.19
35041,Yorkshire Terrier,3,10.0,2,7.09
35042,Yorkshire Terrier,3,10.0,2,7.26
35043,Yorkshire Terrier,3,10.0,2,7.09
35044,Yorkshire Terrier,3,10.0,2,7.09
35045,Yorkshire Terrier,3,10.0,2,6.69
35046,Yorkshire Terrier,3,10.0,2,6.67
35047,Yorkshire Terrier,3,10.0,2,7.0
35048,Yorkshire Terrier,3,10.0,2,7.3
35049,Yorkshire Terrier,3,10.0,2,6.8
35050,Yorkshire Terrier,3,10.0,2,6.6
35051,Yorkshire Terrier,3,10.0,2,6.8
35052,French Bulldog,3,1.0,0,12.0
35053,French Bulldog,3,1.0,0,11.89
35054,French Bulldog,3,1.0,0,11.63
35055,French Bulldog,3,7.0,0,11.8
35056,Shih Tzu,2,7.0,0,5.5
35057,Shih Tzu,2,7.0,0,5.76
35058,Shih Tzu,2,9.0,0,4.9
35059,Shih Tzu,2,11.0,0,3.4
35060,Shih Tzu,2,11.0,0,5.3
35061,Shih Tzu,2,12.0,0,5.15
35062,Shih Tzu,2,12.0,0,5.8
35063,Shih Tzu,4,8.0,0,5.9
35064,Mixed,2,0.0,0,1.4
35065,Shih Tzu,2,11.0,2,3.09
35066,Shih Tzu,2,11.0,2,3.35
35067,Shih Tzu,2,11.0,2,3.18
35068,Shih Tzu,2,11.0,2,3.11
35069,Shih Tzu,2,11.0,2,3.09
35070,Shih Tzu,2,11.0,2,2.79
35071,Yorkshire Terrier,1,0.0,0,1.13
35072,Yorkshire Terrier,1,0.0,0,1.12
35073,Cocker Spaniel,3,3.0,0,10.0
35074,Maltese,3,6.0,0,6.3
35075,Maltese,3,6.0,0,6.4
35076,Maltese,3,7.0,0,5.69
35077,Siberian Husky,1,1.0,0,32.0
35078,Siberian Husky,1,1.0,0,31.0
35079,Siberian Husky,1,1.0,0,31.0
35080,Miniature Schnauzer,3,11.0,2,12.0
35081,Mixed,2,3.0,0,3.24
35082,Mixed,2,3.0,0,3.2
35083,Mixed,2,4.0,0,2.35
35084,Yorkshire Terrier,2,10.0,0,2.27
35085,Yorkshire Terrier,2,11.0,0,1.2
35086,Poodle,2,15.0,2,7.09
35087,Shih Tzu,4,9.0,0,6.34
35088,Shih Tzu,4,9.0,0,6.28
35089,Shih Tzu,4,9.0,0,6.3
35090,Shih Tzu,4,9.0,0,6.3
35091,Shih Tzu,4,9.0,0,6.3
35092,Shih Tzu,4,9.0,0,6.34
35093,Shih Tzu,4,9.0,0,6.21
35094,Dachshund,2,8.0,0,5.98
35095,Beagle,1,0.0,0,1.79
35096,Beagle,1,0.0,0,2.0
35097,Yorkshire Terrier,4,9.0,2,4.82
35098,Yorkshire Terrier,4,9.0,2,4.88
35099,Yorkshire Terrier,4,9.0,2,4.88
35100,Yorkshire Terrier,4,9.0,2,5.01
35101,Yorkshire Terrier,4,9.0,2,5.3
35102,Yorkshire Terrier,4,11.0,2,4.88
35103,Yorkshire Terrier,4,11.0,2,4.8
35104,Yorkshire Terrier,4,11.0,2,4.6
35105,Yorkshire Terrier,4,11.0,2,4.4
35106,Yorkshire Terrier,4,11.0,2,4.7
35107,Yorkshire Terrier,4,11.0,2,4.8
35108,Yorkshire Terrier,4,11.0,2,4.76
35109,Yorkshire Terrier,4,11.0,2,4.6
35110,Yorkshire Terrier,4,11.0,2,4.78
35111,Yorkshire Terrier,4,11.0,2,4.76
35112,Yorkshire Terrier,4,11.0,2,4.6
35113,Yorkshire Terrier,4,11.0,2,4.8
35114,Yorkshire Terrier,4,11.0,2,4.8
35115,Yorkshire Terrier,4,11.0,2,4.92
35116,Yorkshire Terrier,4,12.0,2,4.5
35117,Yorkshire Terrier,4,12.0,2,4.6
35118,Yorkshire Terrier,4,12.0,2,4.3
35119,Yorkshire Terrier,4,12.0,2,4.3
35120,Yorkshire Terrier,4,12.0,2,4.2
35121,Maltese,4,0.0,0,0.69
35122,Maltese,4,0.0,0,0.81
35123,Maltese,4,0.0,0,0.93
35124,Maltese,4,0.0,0,1.01
35125,Maltese,4,0.0,0,1.37
35126,Maltese,4,0.0,0,1.51
35127,Maltese,4,0.0,0,1.75
35128,Maltese,4,0.0,0,1.96
35129,Maltese,4,1.0,0,2.25
35130,Maltese,4,1.0,0,2.29
35131,Maltese,4,1.0,0,2.29
35132,Maltese,4,2.0,0,2.4
35133,Maltese,4,2.0,0,2.29
35134,Maltese,4,2.0,0,2.29
35135,Maltese,4,2.0,0,2.29
35136,Maltese,4,2.0,0,2.4
35137,Maltese,4,2.0,0,2.45
35138,Maltese,4,3.0,0,2.8
35139,Maltese,4,4.0,0,2.9
35140,Maltese,4,4.0,0,3.0
35141,Maltese,4,4.0,0,2.9
35142,Maltese,4,4.0,0,2.9
35143,Maltese,4,5.0,0,3.0
35144,Maltese,2,0.0,0,0.8
35145,Maltese,2,0.0,0,0.92
35146,Shih Tzu,2,7.0,0,3.66
35147,Shih Tzu,2,7.0,0,3.7
35148,Shih Tzu,2,7.0,0,3.79
35149,Shih Tzu,2,12.0,0,4.1
35150,Shih Tzu,2,13.0,0,4.1
35151,Pekingese,3,12.0,2,7.13
35152,Pekingese,3,12.0,2,6.86
35153,Pekingese,3,12.0,2,6.9
35154,Pekingese,3,13.0,2,6.8
35155,Pekingese,3,13.0,2,6.26
35156,Pomeranian,2,1.0,2,2.07
35157,Pomeranian,2,9.0,2,2.37
35158,Shih Tzu,4,4.0,0,5.26
35159,Shih Tzu,4,4.0,0,5.23
35160,Shih Tzu,4,4.0,0,5.21
35161,Shih Tzu,4,4.0,0,5.19
35162,Poodle,-1,11.0,0,6.98
35163,Mixed,2,0.0,0,4.5
35165,Shih Tzu,2,9.0,0,4.94
35166,Shih Tzu,2,9.0,0,5.07
35167,Shih Tzu,3,7.0,0,8.6
35168,Shih Tzu,3,7.0,0,8.68
35169,Shih Tzu,3,7.0,0,8.57
35170,Shih Tzu,3,9.0,0,7.69
35171,Shih Tzu,3,9.0,0,7.5
35172,Shih Tzu,3,9.0,0,7.5
35173,Shih Tzu,3,9.0,0,7.3
35174,Shih Tzu,3,9.0,0,7.5
35175,Mixed,2,1.0,0,11.5
35176,Maltese,4,11.0,0,3.27
35177,Poodle,1,0.0,0,1.1
35178,Poodle,1,0.0,0,1.03
35179,Poodle,1,0.0,0,1.37
35180,Poodle,1,0.0,0,1.65
35181,Poodle,1,0.0,0,1.86
35182,Poodle,1,0.0,0,2.09
35183,Poodle,1,0.0,0,3.61
35184,Poodle,1,1.0,0,3.74
35185,Poodle,1,3.0,0,3.6
35186,Poodle,1,3.0,0,3.2
35187,Poodle,3,3.0,0,6.59
35188,Poodle,3,3.0,0,6.69
35189,Poodle,3,3.0,0,6.5
35190,Poodle,3,3.0,0,6.4
35191,Maltese,2,0.0,0,0.31
35192,Maltese,2,0.0,0,0.31
35193,Maltese,2,0.0,0,0.3
35194,Maltese,2,0.0,0,0.36
35195,Maltese,2,0.0,0,0.34
35196,Maltese,2,0.0,0,0.34
35197,Maltese,2,0.0,0,0.36
35198,Maltese,2,0.0,0,0.36
35199,Maltese,2,0.0,0,0.37
35200,Maltese,2,0.0,0,0.4
35201,Maltese,2,0.0,0,0.6
35202,Maltese,2,0.0,0,0.87
35203,Maltese,2,0.0,0,1.05
35204,Maltese,2,0.0,0,1.12
35205,Maltese,2,0.0,0,1.15
35206,Maltese,2,0.0,0,1.24
35207,Maltese,2,0.0,0,1.6
35208,Maltese,2,0.0,0,1.91
35209,Maltese,2,0.0,0,2.03
35210,Maltese,2,0.0,0,2.24
35211,Maltese,2,0.0,0,2.4
35213,Pomeranian,3,2.0,0,4.46
35214,Shih Tzu,3,0.0,0,4.59
35217,Yorkshire Terrier,3,8.0,0,2.5
35218,Pomeranian,3,3.0,0,5.59
35219,Maltese,3,3.0,0,4.59
35220,Maltese,3,4.0,0,4.8
35221,Maltese,3,9.0,0,4.6
35222,Mixed,2,14.0,0,5.0
35223,Shih Tzu,3,11.0,2,4.8
35224,Shih Tzu,3,11.0,2,4.84
35225,Shih Tzu,3,11.0,2,4.96
35226,Shih Tzu,3,11.0,2,4.84
35227,Shih Tzu,3,11.0,2,4.8
35228,Shih Tzu,3,11.0,2,4.3
35229,Shih Tzu,3,11.0,2,4.88
35230,Shih Tzu,3,12.0,2,4.98
35231,Shih Tzu,3,12.0,2,5.09
35232,Shih Tzu,3,12.0,2,5.0
35233,Shih Tzu,3,12.0,2,5.0
35234,Shih Tzu,3,12.0,2,4.63
35235,Shih Tzu,3,13.0,2,4.8
35236,Shih Tzu,3,13.0,2,4.78
35237,Shih Tzu,3,13.0,2,4.69
35238,Shih Tzu,3,13.0,2,4.67
35239,Shih Tzu,3,13.0,2,4.38
35240,Maltese,3,7.0,0,4.84
35241,Shih Tzu,2,4.0,0,3.75
35242,Cocker Spaniel,4,7.0,0,15.0
35243,Cocker Spaniel,4,7.0,0,14.8
35244,Cocker Spaniel,4,9.0,0,16.0
35245,Maltese,3,10.0,2,7.73
35246,Maltese,3,10.0,2,7.5
35247,Maltese,3,10.0,2,8.18
35248,Maltese,3,10.0,2,8.34
35249,Maltese,3,10.0,2,8.43
35250,Maltese,3,10.0,2,8.23
35251,Maltese,3,10.0,2,8.26
35252,Maltese,3,10.0,2,8.8
35253,Maltese,3,10.0,2,8.77
35254,Yorkshire Terrier,4,17.0,0,3.55
35255,Yorkshire Terrier,4,17.0,0,3.29
35256,Mixed,1,0.0,0,1.13
35257,Yorkshire Terrier,3,8.0,2,2.9
35258,Yorkshire Terrier,3,9.0,2,3.0
35259,Yorkshire Terrier,3,9.0,2,3.2
35260,Yorkshire Terrier,3,9.0,2,3.18
35261,Yorkshire Terrier,3,9.0,2,3.14
35262,Yorkshire Terrier,3,9.0,2,3.2
35263,Yorkshire Terrier,3,9.0,2,3.11
35264,Yorkshire Terrier,3,10.0,2,3.4
35265,Yorkshire Terrier,3,10.0,2,3.2
35266,Yorkshire Terrier,3,10.0,2,3.29
35267,Yorkshire Terrier,3,10.0,2,3.29
35268,Yorkshire Terrier,3,11.0,2,3.4
35269,Yorkshire Terrier,3,11.0,2,3.4
35270,Yorkshire Terrier,3,11.0,2,3.3
35271,Yorkshire Terrier,3,11.0,2,3.4
35272,Yorkshire Terrier,3,12.0,2,3.3
35273,Yorkshire Terrier,3,12.0,2,3.2
35274,Yorkshire Terrier,3,12.0,2,3.2
35275,Yorkshire Terrier,3,12.0,2,3.2
35276,Yorkshire Terrier,3,13.0,2,3.4
35277,Yorkshire Terrier,3,13.0,2,2.9
35278,Yorkshire Terrier,3,13.0,2,3.3
35279,Yorkshire Terrier,3,13.0,2,2.9
35280,Yorkshire Terrier,3,13.0,2,2.9
35281,Yorkshire Terrier,3,13.0,2,3.0
35282,Yorkshire Terrier,3,13.0,2,2.9
35283,Yorkshire Terrier,3,13.0,2,2.9
35284,Yorkshire Terrier,3,13.0,2,2.8
35285,Yorkshire Terrier,3,13.0,2,2.9
35286,Mixed,3,1.0,0,7.4
35287,Mixed,3,1.0,0,7.5
35288,Mixed,3,1.0,0,7.44
35289,Mixed,3,2.0,0,7.4
35290,Mixed,3,2.0,0,8.19
35291,Mixed,3,2.0,0,8.1
35292,Mixed,3,2.0,0,7.9
35293,Shih Tzu,1,4.0,0,3.38
35294,Shih Tzu,1,4.0,0,3.5
35295,Shih Tzu,1,6.0,0,3.77
35296,Shih Tzu,1,7.0,0,3.78
35297,Shih Tzu,1,7.0,0,3.88
35298,Maltese,2,0.0,0,0.66
35299,Maltese,2,0.0,0,0.66
35300,Maltese,2,0.0,0,0.72
35301,Maltese,2,0.0,0,0.83
35302,Maltese,2,0.0,0,1.05
35303,Maltese,2,0.0,0,1.15
35304,Maltese,2,0.0,0,1.37
35305,Maltese,2,0.0,0,1.72
35306,Maltese,2,0.0,0,3.01
35307,Maltese,2,0.0,0,3.24
35308,Maltese,2,0.0,0,0.0
35309,Maltese,2,1.0,0,2.9
35310,Maltese,2,4.0,0,4.3
35311,Pomeranian,2,8.0,0,1.98
35312,Maltese,4,9.0,0,1.89
35313,Maltese,4,9.0,0,1.7
35314,Maltese,4,9.0,0,1.64
35315,Maltese,4,9.0,0,1.7
35316,Maltese,4,9.0,0,1.75
35317,Maltese,4,9.0,0,2.68
35320,Maltese,2,0.0,0,2.55
35321,Miniature Pinscher,2,10.0,0,2.55
35322,Maltese,3,8.0,2,4.0
35323,Maltese,3,13.0,2,3.65
35324,Poodle,2,5.0,0,4.0
35325,Pomeranian,2,0.0,0,1.0
35326,Shih Tzu,2,0.0,0,0.12
35327,Shih Tzu,2,0.0,0,0.69
35328,Shih Tzu,2,0.0,0,0.75
35329,Shih Tzu,2,0.0,0,0.86
35330,Shih Tzu,2,0.0,0,0.93
35331,Shih Tzu,2,0.0,0,1.15
35332,Shih Tzu,2,0.0,0,1.37
35333,Shih Tzu,2,0.0,0,1.51
35334,Shih Tzu,2,1.0,0,1.89
35335,Shih Tzu,2,1.0,0,1.89
35336,Mixed,1,0.0,2,0.47
35337,Mixed,1,0.0,2,0.51
35338,Maltese,1,8.0,0,3.01
35339,Maltese,1,8.0,0,2.77
35340,Maltese,1,8.0,0,2.79
35341,Maltese,1,8.0,0,2.98
35342,Shih Tzu,2,1.0,0,5.4
35346,Shih Tzu,3,3.0,0,6.0
35347,Shih Tzu,3,3.0,0,6.05
35348,Shih Tzu,3,4.0,0,6.23
35349,Shih Tzu,3,4.0,0,6.3
35350,Shih Tzu,3,4.0,0,6.09
35351,Shih Tzu,3,5.0,0,6.44
35352,Shih Tzu,3,6.0,0,6.5
35353,Shih Tzu,3,6.0,0,6.5
35354,Shih Tzu,3,6.0,0,6.5
35355,Shih Tzu,3,6.0,0,6.2
35356,Shih Tzu,3,6.0,0,6.5
35357,Shih Tzu,3,7.0,0,6.7
35358,Shih Tzu,3,12.0,0,6.83
35359,Yorkshire Terrier,3,10.0,2,1.6
35360,Yorkshire Terrier,3,10.0,2,1.55
35361,Maltese,3,3.0,0,4.51
35362,Yorkshire Terrier,3,1.0,2,1.79
35363,Yorkshire Terrier,3,1.0,2,1.74
35364,Yorkshire Terrier,3,1.0,2,1.86
35365,Yorkshire Terrier,3,1.0,2,1.87
35366,Yorkshire Terrier,3,1.0,2,1.91
35367,Yorkshire Terrier,3,1.0,2,1.87
35368,Yorkshire Terrier,3,8.0,2,2.2
35369,Yorkshire Terrier,3,8.0,2,2.05
35370,Yorkshire Terrier,3,9.0,2,1.95
35371,Yorkshire Terrier,3,10.0,2,1.78
35372,Yorkshire Terrier,3,10.0,2,1.85
35373,Maltese,3,2.0,0,2.72
35374,Maltese,1,0.0,0,1.41
35375,Mixed,4,7.0,0,5.0
35376,Pomeranian,2,7.0,0,3.7
35377,Cocker Spaniel,3,7.0,2,11.1
35378,Cocker Spaniel,3,7.0,2,10.39
35379,Cocker Spaniel,3,7.0,2,10.5
35380,Cocker Spaniel,3,8.0,2,10.69
35381,Cocker Spaniel,3,8.0,2,9.89
35382,Cocker Spaniel,3,8.0,2,9.89
35383,Cocker Spaniel,3,8.0,2,10.3
35384,Cocker Spaniel,3,8.0,2,10.8
